bublup_staging.MF500f100	mf500f100	RUN	1435866716931	500 requests for 100 seconds with extra python node	2.0
MagicFoldersAuto	3783592961561740637-6112	USER	END	1435866729197	1435866729199
MagicFoldersAuto	3783592961561740637-6113	REQUEST		request_0	1435866729199	1435866729199	1435866729199	1435866729199	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6113	USER	END	1435866729197	1435866729199
MagicFoldersAuto	3783592961561740637-6114	REQUEST		request_0	1435866729199	1435866729199	1435866729199	1435866729199	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6114	USER	END	1435866729197	1435866729199
MagicFoldersAuto	3783592961561740637-2314	REQUEST		request_0	1435866729199	1435866729199	1435866729199	1435866729199	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-2314	USER	END	1435866721628	1435866729199
MagicFoldersAuto	3783592961561740637-3384	REQUEST		request_0	1435866723809	1435866724680	1435866729201	1435866729201	OK	 
MagicFoldersAuto	3783592961561740637-3384	USER	END	1435866723807	1435866729201
MagicFoldersAuto	3783592961561740637-3156	REQUEST		request_0	1435866723347	1435866724204	1435866729205	1435866729205	OK	 
MagicFoldersAuto	3783592961561740637-3156	USER	END	1435866723347	1435866729205
MagicFoldersAuto	3783592961561740637-6115	USER	START	1435866729207	0
MagicFoldersAuto	3783592961561740637-6116	USER	START	1435866729207	0
MagicFoldersAuto	3783592961561740637-6117	USER	START	1435866729207	0
MagicFoldersAuto	3783592961561740637-6118	USER	START	1435866729207	0
MagicFoldersAuto	3783592961561740637-6119	USER	START	1435866729207	0
MagicFoldersAuto	3783592961561740637-6119	REQUEST		request_0	1435866729209	1435866729209	1435866729209	1435866729209	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6119	USER	END	1435866729207	1435866729209
MagicFoldersAuto	3783592961561740637-3355	REQUEST		request_0	1435866723749	1435866724325	1435866729213	1435866729213	OK	 
MagicFoldersAuto	3783592961561740637-3355	USER	END	1435866723747	1435866729213
MagicFoldersAuto	3783592961561740637-4299	REQUEST		request_0	1435866729213	1435866729213	1435866729213	1435866729214	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-4299	USER	END	1435866725654	1435866729214
MagicFoldersAuto	3783592961561740637-5776	REQUEST		request_0	1435866729215	1435866729215	1435866729215	1435866729215	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5776	USER	END	1435866728527	1435866729215
MagicFoldersAuto	3783592961561740637-2279	REQUEST		request_0	1435866721579	1435866725432	1435866729216	1435866729216	OK	 
MagicFoldersAuto	3783592961561740637-2279	USER	END	1435866721565	1435866729216
MagicFoldersAuto	3783592961561740637-6120	USER	START	1435866729217	0
MagicFoldersAuto	3783592961561740637-6121	USER	START	1435866729217	0
MagicFoldersAuto	3783592961561740637-6122	USER	START	1435866729217	0
MagicFoldersAuto	3783592961561740637-6123	USER	START	1435866729217	0
MagicFoldersAuto	3783592961561740637-6124	USER	START	1435866729217	0
MagicFoldersAuto	3783592961561740637-6121	REQUEST		request_0	1435866729217	1435866729217	1435866729217	1435866729218	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6121	USER	END	1435866729217	1435866729218
MagicFoldersAuto	3783592961561740637-6122	REQUEST		request_0	1435866729218	1435866729218	1435866729218	1435866729218	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6122	USER	END	1435866729217	1435866729218
MagicFoldersAuto	3783592961561740637-3939	REQUEST		request_0	1435866729218	1435866729218	1435866729218	1435866729218	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3939	USER	END	1435866724917	1435866729219
MagicFoldersAuto	3783592961561740637-6124	REQUEST		request_0	1435866729219	1435866729219	1435866729219	1435866729219	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6124	USER	END	1435866729217	1435866729219
MagicFoldersAuto	3783592961561740637-3001	REQUEST		request_0	1435866723037	1435866723902	1435866729223	1435866729223	OK	 
MagicFoldersAuto	3783592961561740637-3001	USER	END	1435866723037	1435866729224
MagicFoldersAuto	3783592961561740637-6125	USER	START	1435866729227	0
MagicFoldersAuto	3783592961561740637-2454	REQUEST		request_0	1435866721914	1435866722636	1435866729227	1435866729227	OK	 
MagicFoldersAuto	3783592961561740637-6126	USER	START	1435866729228	0
MagicFoldersAuto	3783592961561740637-2454	USER	END	1435866721907	1435866729228
MagicFoldersAuto	3783592961561740637-6127	USER	START	1435866729228	0
MagicFoldersAuto	3783592961561740637-6128	USER	START	1435866729228	0
MagicFoldersAuto	3783592961561740637-6129	USER	START	1435866729228	0
MagicFoldersAuto	3783592961561740637-6129	REQUEST		request_0	1435866729229	1435866729229	1435866729229	1435866729229	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6129	USER	END	1435866729228	1435866729230
MagicFoldersAuto	3783592961561740637-2161	REQUEST		request_0	1435866721334	1435866721916	1435866729231	1435866729231	OK	 
MagicFoldersAuto	3783592961561740637-2161	USER	END	1435866721327	1435866729231
MagicFoldersAuto	3783592961561740637-2535	REQUEST		request_0	1435866722069	1435866723640	1435866729233	1435866729233	OK	 
MagicFoldersAuto	3783592961561740637-1181	REQUEST		request_0	1435866719903	1435866721501	1435866729233	1435866729233	OK	 
MagicFoldersAuto	3783592961561740637-1181	USER	END	1435866719367	1435866729233
MagicFoldersAuto	3783592961561740637-2535	USER	END	1435866722067	1435866729233
MagicFoldersAuto	3783592961561740637-1833	REQUEST		request_0	1435866720831	1435866724427	1435866729234	1435866729234	OK	 
MagicFoldersAuto	3783592961561740637-1833	USER	END	1435866720667	1435866729234
MagicFoldersAuto	3783592961561740637-6130	USER	START	1435866729237	0
MagicFoldersAuto	3783592961561740637-6131	USER	START	1435866729237	0
MagicFoldersAuto	3783592961561740637-6132	USER	START	1435866729237	0
MagicFoldersAuto	3783592961561740637-6133	USER	START	1435866729237	0
MagicFoldersAuto	3783592961561740637-6134	USER	START	1435866729237	0
MagicFoldersAuto	3783592961561740637-1809	REQUEST		request_0	1435866720764	1435866724332	1435866729238	1435866729238	OK	 
MagicFoldersAuto	3783592961561740637-1809	USER	END	1435866720617	1435866729240
MagicFoldersAuto	3783592961561740637-1893	REQUEST		request_0	1435866720886	1435866721485	1435866729243	1435866729243	OK	 
MagicFoldersAuto	3783592961561740637-1893	USER	END	1435866720787	1435866729243
MagicFoldersAuto	3783592961561740637-6135	USER	START	1435866729247	0
MagicFoldersAuto	3783592961561740637-6136	USER	START	1435866729247	0
MagicFoldersAuto	3783592961561740637-6137	USER	START	1435866729247	0
MagicFoldersAuto	3783592961561740637-6138	USER	START	1435866729247	0
MagicFoldersAuto	3783592961561740637-6139	USER	START	1435866729247	0
MagicFoldersAuto	3783592961561740637-6137	REQUEST		request_0	1435866729249	1435866729249	1435866729249	1435866729249	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6137	USER	END	1435866729247	1435866729249
MagicFoldersAuto	3783592961561740637-6138	REQUEST		request_0	1435866729249	1435866729249	1435866729249	1435866729250	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6138	USER	END	1435866729247	1435866729250
MagicFoldersAuto	3783592961561740637-6139	REQUEST		request_0	1435866729250	1435866729250	1435866729250	1435866729250	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6139	USER	END	1435866729247	1435866729250
MagicFoldersAuto	3783592961561740637-6140	USER	START	1435866729257	0
MagicFoldersAuto	3783592961561740637-6141	USER	START	1435866729257	0
MagicFoldersAuto	3783592961561740637-6142	USER	START	1435866729257	0
MagicFoldersAuto	3783592961561740637-6144	USER	START	1435866729257	0
MagicFoldersAuto	3783592961561740637-6143	USER	START	1435866729257	0
MagicFoldersAuto	3783592961561740637-6140	REQUEST		request_0	1435866729257	1435866729257	1435866729257	1435866729257	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6140	USER	END	1435866729257	1435866729258
MagicFoldersAuto	3783592961561740637-6141	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6141	USER	END	1435866729257	1435866729258
MagicFoldersAuto	3783592961561740637-6142	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6142	USER	END	1435866729257	1435866729258
MagicFoldersAuto	3783592961561740637-6144	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6144	USER	END	1435866729257	1435866729258
MagicFoldersAuto	3783592961561740637-6143	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6143	USER	END	1435866729257	1435866729258
MagicFoldersAuto	3783592961561740637-5368	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5368	USER	END	1435866727707	1435866729258
MagicFoldersAuto	3783592961561740637-5869	REQUEST		request_0	1435866729258	1435866729258	1435866729258	1435866729258	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5869	USER	END	1435866728707	1435866729258
MagicFoldersAuto	3783592961561740637-4712	REQUEST		request_0	1435866727736	1435866729258	1435866729258	1435866729259	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-4712	USER	END	1435866726477	1435866729259
MagicFoldersAuto	3783592961561740637-1630	REQUEST		request_0	1435866720548	1435866721117	1435866729261	1435866729261	OK	 
MagicFoldersAuto	3783592961561740637-1630	USER	END	1435866720264	1435866729261
MagicFoldersAuto	3783592961561740637-1215	REQUEST		request_0	1435866727558	1435866727558	1435866727558	1435866729264	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-1215	USER	END	1435866719427	1435866729265
MagicFoldersAuto	3783592961561740637-2979	REQUEST		request_0	1435866722989	1435866724603	1435866729263	1435866729263	OK	 
MagicFoldersAuto	3783592961561740637-2979	USER	END	1435866722988	1435866729265
MagicFoldersAuto	3783592961561740637-6145	USER	START	1435866729267	0
MagicFoldersAuto	3783592961561740637-6146	USER	START	1435866729267	0
MagicFoldersAuto	3783592961561740637-6147	USER	START	1435866729267	0
MagicFoldersAuto	3783592961561740637-6148	USER	START	1435866729267	0
MagicFoldersAuto	3783592961561740637-6149	USER	START	1435866729267	0
MagicFoldersAuto	3783592961561740637-2618	REQUEST		request_0	1435866725818	1435866725818	1435866725818	1435866729269	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-2618	USER	END	1435866722237	1435866729270
MagicFoldersAuto	3783592961561740637-3748	REQUEST		request_0	1435866729271	1435866729271	1435866729271	1435866729272	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3748	USER	END	1435866724568	1435866729272
MagicFoldersAuto	3783592961561740637-3902	REQUEST		request_0	1435866724853	1435866725451	1435866729274	1435866729274	OK	 
MagicFoldersAuto	3783592961561740637-3902	USER	END	1435866724848	1435866729274
MagicFoldersAuto	3783592961561740637-1472	REQUEST		request_0	1435866720349	1435866721932	1435866729275	1435866729275	OK	 
MagicFoldersAuto	3783592961561740637-1472	USER	END	1435866719948	1435866729275
MagicFoldersAuto	3783592961561740637-6150	USER	START	1435866729277	0
MagicFoldersAuto	3783592961561740637-6151	USER	START	1435866729278	0
MagicFoldersAuto	3783592961561740637-6152	USER	START	1435866729278	0
MagicFoldersAuto	3783592961561740637-6153	USER	START	1435866729278	0
MagicFoldersAuto	3783592961561740637-6154	USER	START	1435866729278	0
MagicFoldersAuto	3783592961561740637-5381	REQUEST		request_0	1435866729282	1435866729282	1435866729282	1435866729282	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-5381	USER	END	1435866727738	1435866729282
MagicFoldersAuto	3783592961561740637-3532	REQUEST		request_0	1435866729282	1435866729282	1435866729282	1435866729282	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-3532	USER	END	1435866724107	1435866729283
MagicFoldersAuto	3783592961561740637-5635	REQUEST		request_0	1435866728817	1435866728817	1435866728817	1435866729284	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-5635	USER	END	1435866728247	1435866729284
MagicFoldersAuto	3783592961561740637-6155	USER	START	1435866729287	0
MagicFoldersAuto	3783592961561740637-6156	USER	START	1435866729288	0
MagicFoldersAuto	3783592961561740637-6157	USER	START	1435866729288	0
MagicFoldersAuto	3783592961561740637-6158	USER	START	1435866729288	0
MagicFoldersAuto	3783592961561740637-6159	USER	START	1435866729288	0
MagicFoldersAuto	3783592961561740637-4257	REQUEST		request_0	1435866727736	1435866729282	1435866729282	1435866729289	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-4257	USER	END	1435866725571	1435866729289
MagicFoldersAuto	3783592961561740637-6159	REQUEST		request_0	1435866729290	1435866729290	1435866729290	1435866729290	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6159	USER	END	1435866729288	1435866729290
MagicFoldersAuto	3783592961561740637-4601	REQUEST		request_0	1435866727742	1435866729277	1435866729277	1435866729290	KO	java.io.IOException: Remotely closed
MagicFoldersAuto	3783592961561740637-4601	USER	END	1435866726257	1435866729293
MagicFoldersAuto	3783592961561740637-799	REQUEST		request_0	1435866719244	1435866719244	1435866719244	1435866729295	KO	java.net.ConnectException: Handshake did not complete within 10000ms
MagicFoldersAuto	3783592961561740637-799	USER	END	1435866718587	1435866729295
MagicFoldersAuto	3783592961561740637-4289	REQUEST		request_0	1435866728861	1435866728861	1435866728861	1435866729296	KO	java.net.ConnectException: https://webservice-staging.bublup.com:443
MagicFoldersAuto	3783592961561740637-4289	USER	END	1435866725654	1435866729296
MagicFoldersAuto	3783592961561740637-3193	REQUEST		request_0	1435866723419	1435866724996	1435866729296	1435866729296	OK	 
MagicFoldersAuto	3783592961561740637-3222	REQUEST		request_0	1435866723478	1435866724323	1435866729296	1435866729296	OK	 
MagicFoldersAuto	3783592961561740637-3193	USER	END	1435866723417	1435866729296
MagicFoldersAuto	3783592961561740637-3222	USER	END	1435866723478	1435866729296
MagicFoldersAuto	3783592961561740637-6160	USER	START	1435866729297	0
MagicFoldersAuto	3783592961561740637-6161	USER	START	1435866729298	0
MagicFoldersAuto	3783592961561740637-6162	USER	START	1435866729298	0
MagicFoldersAuto	3783592961561740637-6163	USER	START	1435866729298	0
MagicFoldersAuto	3783592961561740637-6164	USER	START	1435866729298	0
MagicFoldersAuto	3783592961561740637-6165	USER	START	1435866729309	0
MagicFoldersAuto	3783592961561740637-6166	USER	START	1435866729309	0
MagicFoldersAuto	3783592961561740637-6167	USER	START	1435866729309	0
MagicFoldersAuto	3783592961561740637-6169	USER	START	1435866729309	0
MagicFoldersAuto	3783592961561740637-6168	USER	START	1435866729309	0
MagicFoldersAuto	3783592961561740637-6165	REQUEST		request_0	1435866729311	1435866729311	1435866729311	1435866729312	KO	java.net.SocketException: Too many open files
MagicFoldersAuto	3783592961561740637-6165	USER	END	1435866729309	1435866729312
MagicFoldersAuto	3783592961561740637-6166	REQUEST		request_0	1435866729312	1435866729312	1435866729312	1435866729312	KO	java.net.SocketException: Too many open files
